,instance_date,actual_worth,row_status_code,property_type_en,property_sub_type_en,area_name_en,actual_area,worth_per_sqft
240,12/26/2011,81669.62409699382,Completed,Unit,Flat,Marsa Dubai,111.3,733.7791922461261
241,01/22/2012,111367.66922317339,Completed,Building,Villa,Wadi Al Safa 6,232.48,479.04193575005763
242,01/22/2012,63108.34589313158,Completed,Unit,Flat,Burj Khalifa,98.48,640.8239834802151
249,01/16/2012,96518.6466600836,Completed,Building,Villa,Al Thanayah Fourth,192.03,502.6227498832661
250,01/24/2012,96518.6466600836,Completed,Unit,Flat,Marsa Dubai,129.2,747.048348762257
251,01/24/2012,103943.1579416285,Completed,Building,Villa,Al Thanayah Fourth,347.21,299.36683258439706
252,01/25/2012,170763.75947553254,Completed,Building,Villa,Al Thanayah Fourth,401.86,424.9334581086262
256,02/16/2012,74245.11281544891,Completed,Unit,Flat,Marsa Dubai,82.38,901.2516729236334
257,02/28/2012,111367.66922317339,Completed,Building,Villa,Al Thanayah Fourth,375.73,296.4034525408495
258,02/28/2012,51971.57897081425,Completed,Unit,Flat,Burj Khalifa,76.74,677.2423634455857
259,02/22/2012,74245.11281544891,Completed,Unit,Flat,Marsa Dubai,88.35,840.3521541080805
260,02/28/2012,133641.20306780806,Completed,Building,Villa,Al Thanayah Fourth,255.01,524.0625978110978
261,02/28/2012,37122.556407724456,Completed,Unit,Flat,Burj Khalifa,50.45,735.8286701233786
273,01/17/2012,59396.09025235914,Completed,Unit,Flat,Burj Khalifa,85.01,698.6953329297628
277,02/22/2012,163339.24819398765,Completed,Building,Villa,Al Thanayah Fourth,345.0,473.44709621445696
278,02/28/2012,133641.20306780806,Completed,Building,Villa,Al Thanayah Fourth,254.97,524.1448133812137
279,02/28/2012,74245.11281544891,Completed,Unit,Flat,Marsa Dubai,89.37,830.7610251253095
284,12/19/2011,96518.6466600836,Completed,Unit,Flat,Al Thanyah Third,192.9,500.3558665634194
286,01/24/2012,74245.11281544891,Completed,Unit,Flat,Marsa Dubai,73.95,1003.9907074435282
287,01/25/2012,141065.71434935296,Completed,Building,Villa,Al Thanayah Fourth,257.18,548.5096599632668
289,02/29/2012,74245.11281544891,Completed,Unit,Flat,Marsa Dubai,99.5,746.1820383462202
294,11/29/2011,74245.11281544891,Completed,Unit,Flat,Marsa Dubai,95.78,775.1630070520872
295,12/13/2011,74245.11281544891,Completed,Unit,Flat,Marsa Dubai,85.38,869.5843618581508
296,12/22/2011,29698.04512617957,Completed,Unit,Flat,Al Hebiah Fourth,66.1,449.28963882268647
297,01/22/2012,74245.11281544891,Completed,Unit,Flat,Burj Khalifa,72.65,1021.9561296001226
306,03/18/2012,96518.6466600836,Completed,Building,Villa,Wadi Al Safa 6,170.62,565.6936271250944
307,03/27/2012,96518.6466600836,Completed,Unit,Flat,Burj Khalifa,130.34,740.5143981899923
313,04/23/2012,74245.11281544891,Completed,Unit,Flat,Al Thanyah Third,84.82,875.3255460439627
314,04/25/2012,196806.64345269473,Completed,Unit,Office,Burj Khalifa,410.59,479.3264411035211
315,04/25/2012,237785.56526516643,Completed,Unit,Office,Burj Khalifa,561.69,423.3395026886119
316,04/29/2012,137353.45870858053,Completed,Building,Villa,Al Thanayah Fourth,257.78,532.8320998858737
319,05/16/2012,111367.66922317339,Completed,Unit,Flat,Burj Khalifa,193.42,575.7815594208117
320,05/17/2012,55683.834611586695,Completed,Unit,Flat,Burj Khalifa,82.4,675.774691888188
321,05/27/2012,118792.18050471829,Completed,Building,Villa,Wadi Al Safa 6,255.08,465.705584541
322,05/31/2012,51971.57897081425,Completed,Unit,Flat,Marsa Dubai,66.88,777.0870061425576
324,06/26/2012,111367.66922317339,Completed,Unit,Flat,Burj Khalifa,145.37,766.098020383665
326,07/26/2012,44521.45312534802,Completed,Unit,Office,Al Thanyah Fifth,111.42,399.58223950231576
327,07/26/2012,63121.413032987104,Completed,Unit,Office,Al Thanyah Fifth,164.55,383.60020074741476
328,07/26/2012,47055.06760017522,Completed,Unit,Office,Al Thanyah Fifth,117.76,399.58447350692273
329,07/26/2012,66736.3333308585,Completed,Unit,Office,Al Thanyah Fifth,163.74,407.57501728874126
330,07/29/2012,62706.67983280001,Completed,Unit,Office,Al Thanyah Fifth,156.93,399.58376239597277
331,07/29/2012,100230.90230085605,Completed,Building,Villa,Al Thanayah Fourth,255.03,393.0161247729916
332,07/29/2012,44744.18846379437,Completed,Unit,Office,Al Thanyah Fifth,111.96,399.6444128598998
335,03/20/2012,133641.20306780806,Completed,Building,Villa,Al Thanayah Fourth,255.02,524.0420479484278
339,04/15/2012,74245.11281544891,Completed,Unit,Flat,Marsa Dubai,99.5,746.1820383462202
340,04/15/2012,74245.11281544891,Completed,Unit,Flat,Al Barsha South Fourth,98.85,751.0886476019111
341,04/22/2012,74245.11281544891,Completed,Unit,Flat,Al Thanyah First,121.45,611.3224603989206
342,04/25/2012,395362.6502535471,Completed,Unit,Office,Burj Khalifa,898.37,440.0888834818027
343,04/25/2012,403845.3028829378,Completed,Unit,Office,Burj Khalifa,919.12,439.3825647172706
344,05/14/2012,29698.04512617957,Completed,Unit,Flat,Al Thanyah Third,39.48,752.2301197107288
345,05/20/2012,59396.09025235914,Completed,Unit,Flat,Burj Khalifa,90.02,659.8099339297839
346,05/24/2012,88277.43913756878,Completed,Unit,Flat,Marsa Dubai,117.84,749.1296600268905
347,05/24/2012,103571.93237755125,Completed,Unit,Flat,Marsa Dubai,136.94,756.3307461483222
348,05/30/2012,111367.66922317339,Completed,Unit,Flat,Al Thanyah Fifth,211.78,525.8649033108575
349,06/24/2012,60880.992508668125,Completed,Unit,Office,Burj Khalifa,107.6,565.8084805638302
353,07/16/2012,81669.62409699382,Completed,Unit,Flat,Al Thanyah Third,130.82,624.2900481347946
354,07/17/2012,44547.06768926936,Completed,Unit,Flat,Burj Khalifa,74.6,597.1456794808225
355,07/17/2012,77957.36845622137,Completed,Unit,Office,Burj Khalifa,130.06,599.3954210073917
356,07/17/2012,111367.66922317339,Completed,Building,Villa,Al Thanayah Fourth,341.55,326.06549326064527
357,07/25/2012,81669.62409699382,Completed,Unit,Flat,Burj Khalifa,133.87,610.0666624112483
358,07/26/2012,43033.13559384954,Completed,Unit,Office,Al Thanyah Fifth,117.06,367.6160566705069
359,07/26/2012,47050.98411897037,Completed,Unit,Office,Al Thanyah Fifth,117.75,399.58372924815603
360,07/26/2012,47055.06760017522,Completed,Unit,Office,Al Thanyah Fifth,117.76,399.58447350692273
361,07/26/2012,62790.57681028146,Completed,Unit,Office,Al Thanyah Fifth,157.14,399.58366304111917
362,07/26/2012,45224.450400552385,Completed,Unit,Office,Al Thanyah Fifth,110.96,407.57435472740076
363,07/29/2012,230159.84972789168,Completed,Unit,Office,Burj Khalifa,362.79,634.4161904349394
364,07/29/2012,44521.45312534802,Completed,Unit,Office,Al Thanyah Fifth,111.42,399.58223950231576
365,07/29/2012,62938.32458478421,Completed,Unit,Office,Al Thanyah Fifth,157.51,399.58303971039436
366,08/14/2012,48259.3233300418,Completed,Unit,Flat,Al Hebiah First,133.69,360.9793053335463
367,08/14/2012,87609.23312222974,Completed,Unit,Flat,Marsa Dubai,127.51,687.0773517546054
368,08/14/2012,111367.66922317339,Completed,Unit,Flat,Marsa Dubai,169.83,655.7596963032055
369,08/23/2012,103943.1579416285,Completed,Unit,Flat,Marsa Dubai,168.65,616.3246839112273
370,08/28/2012,89094.13537853872,Completed,Building,Villa,Al Thanayah Fourth,257.17,346.44062440618546
371,08/28/2012,66820.60153390403,Completed,Unit,Flat,Marsa Dubai,88.35,756.3169386972726
383,04/17/2012,185612.7820386223,Completed,Unit,Office,Business Bay,342.25,542.3309920777862
384,04/23/2012,66820.60153390403,Completed,Unit,Office,Al Thanyah Fifth,163.31,409.16417570206374
385,04/25/2012,222735.33844634678,Completed,Unit,Flat,Marsa Dubai,271.1,821.5984450252555
